pmcid	forename_lastname	affiliation
4522688	Giovanni_Benelli	Department of Agriculture, Food and Environment, University of Pisa, 56124 Pisa, Italy
4522688	Jing_Zhao	Institute of Plant and Environment Protection, Beijing Academy of Agriculture and Forestry Sciences, Beijing, 100097, China
4522688	Xinhai_Li	Institute of Zoology, Chinese Academy of Sciences, Beijing, 100101, China
4522688	Fan_Zhang	Institute of Plant and Environment Protection, Beijing Academy of Agriculture and Forestry Sciences, Beijing, 100097, China
4522688	Xiwu_Gao	Department of Entomology, China Agricultural University, Beijing 100193, China
4522688	Su_Wang	Institute of Plant and Environment Protection, Beijing Academy of Agriculture and Forestry Sciences, Beijing, 100097, China
4553500	Pascal_Querner	Department of Integrated Biology and Biodiversity Research, Institute of Zoology, University of Natural Resources and Life Sciences, Gregor-Mendel-Stra&#xDF;e 33, Vienna A-1180, Austria; E-Mail: 
6272783	Mallappa Kumara_Swamy	Department of Crop Science, Faculty of Agriculture, Universiti Putra Malaysia, Serdang, Selangor, Darul Ehsan 43400, Malaysia; E-Mail: 
6272783	Uma Rani_Sinniah	Department of Crop Science, Faculty of Agriculture, Universiti Putra Malaysia, Serdang, Selangor, Darul Ehsan 43400, Malaysia; E-Mail: 
4459240	Hannes_Baur	Abteilung Wirbellose Tiere, Naturhistorisches Museum der Burgergemeinde Bern          Bern, Switzerland        
4459240	Yvonne_Kranz-Baltensperger	Abteilung Wirbellose Tiere, Naturhistorisches Museum der Burgergemeinde Bern          Bern, Switzerland        
4459240	Astrid_Cruaud	INRA, UMR1062 CBGP          Montferrier-sur-Lez, France        
4459240	Jean-Yves_Rasplus	INRA, UMR1062 CBGP          Montferrier-sur-Lez, France        
4459240	Alexander V_Timokhov	Department of Entomology, Moscow State University          Moscow, Russia        
4459240	Vladimir E_Gokhman	Botanical Garden, Moscow State University          Moscow, Russia        
3783448	Michal_Knapp	Department of Ecology, Faculty of Environmental Sciences, Czech University of Life Sciences Prague, Prague, Czech Republic
3783448	Old&#x159;ich_Nedv&#x11B;d	Department of Zoology, Faculty of Science, University of South Bohemia, &#x10C;esk&#xE9; Bud&#x11B;jovice, Czech Republic
4745510	Ipsita_Das	Department of Electrical Engineering, Indian Institute of Technology, Bombay, Powai, Mumbai 400076, India
4745510	Girish_Kumar	Department of Electrical Engineering, Indian Institute of Technology, Bombay, Powai, Mumbai 400076, India
4745510	Narendra G._Shah	Centre for Technology Alternatives for Rural Areas, Indian Institute of Technology, Bombay, Powai, Mumbai 400076, India
4553606	Gregor_K&#xF6;lsch	Zoological Institute, Molecular Evolutionary Biology, University of Hamburg, Martin-Luther-King-Platz 3, 20146 Hamburg, Germany; E-Mail: 
4553606	Dimitra_Synefiaridou	Zoological Institute, Molecular Evolutionary Biology, University of Hamburg, Martin-Luther-King-Platz 3, 20146 Hamburg, Germany; E-Mail: 
3337057	Reginald P._Webster	Natural Resources Canada, Canadian Forest Service - Atlantic Forestry Centre, 1350 Regent St., P.O. Box 4000, Fredericton, NB, Canada E3B 5P7
3337057	Jon D._Sweeney	Natural Resources Canada, Canadian Forest Service - Atlantic Forestry Centre, 1350 Regent St., P.O. Box 4000, Fredericton, NB, Canada E3B 5P7
3337057	Ian_DeMerchant	Natural Resources Canada, Canadian Forest Service - Atlantic Forestry Centre, 1350 Regent St., P.O. Box 4000, Fredericton, NB, Canada E3B 5P7
3337057	Martin_Turgeon	24 Rue Angers, Saint-Basile, New Brunswick, Canada E7C 1V1
3312420	Vytautas_Tamutis	Kaunas T. Ivanauskas Zoological Museum, Laisv&#x117;s al. 106, LT-44253 Kaunas, Lithuania
3312420	Brigita_Tamut&#x117;	Kaunas T. Ivanauskas Zoological Museum, Laisv&#x117;s al. 106, LT-44253 Kaunas, Lithuania
